status,canonical_action_key,operator_names_used,checkpoint_path,reference_path,forget_class,seed,device,obj1_js,obj2_retain_loss,obj3_edit_cost,forget_train_acc,forget_train_loss,retain_train_acc,retain_train_loss,forget_test_acc,forget_test_loss,retain_test_acc,retain_test_loss,kl_to_reference,selectivity_S,mia_auc,runtime_seconds,error,operators,chromosome,front_position,gap_forget_train_acc,gap_forget_train_loss,gap_retain_train_acc,gap_retain_train_loss,gap_forget_test_acc,gap_forget_test_loss,gap_retain_test_acc,gap_retain_test_loss,full_test_acc
ok,"[[0,""smoother"",2,1],[3,""editor"",2,1],[4,""editor"",0,1]]","['CLIP', 'MASK', 'RANDOM_PRUNE']",results/checkpoints/cifar10_resnet18_seed42_best.pt,results/checkpoints/class2_bird_reference_best_dr.pt,2,42,cuda:0,0.28935888960361483,0.004160148262646463,0.18193048844272156,0.1952,4.07750334854126,0.9995333333333334,0.004160148262646463,0.179,5.166518615722656,0.9512222222222222,0.18383251127269534,1.7184587788581849,1320.4042219280248,0.584928,56.624197400175035,,CLIP|MASK|RANDOM_PRUNE,1 0 1 1 1 0 1 0 1 2 0 2 2 3 3 2 1 3 0 1 0 1 1 0 1 1 0 0 0 1,0,0.1952,-5.964041338348389,-0.0004444444444443585,0.0033038076960378226,0.179,-5.053896301269531,-0.0013333333333334085,-0.011236758914258738,0.874
ok,"[[1,""editor"",2,1],[4,""editor"",1,1],[4,""smoother"",0,2]]","['DAMP', 'PRUNE', 'RANDOM_PRUNE']",results/checkpoints/cifar10_resnet18_seed42_best.pt,results/checkpoints/class2_bird_reference_best_dr.pt,2,42,cuda:0,0.5766227340221405,0.0035948552118407356,0.09602407834649929,0.855,0.4023687222480774,0.9995777777777778,0.0035948552118407356,0.686,1.5371528625488282,0.9486666666666667,0.18492185704575645,5.322924052429199,159.0101501301955,0.5866644000000001,56.02363640000112,,DAMP|PRUNE|RANDOM_PRUNE,0 1 0 0 1 0 2 2 2 2 1 0 4 2 2 1 0 4 2 1 1 2 1 1 1 0 0 1 2 0,1,0.855,-9.639175964641572,-0.00039999999999995595,0.002738514645232095,0.686,-8.68326205444336,-0.0038888888888889417,-0.010147413141197631,0.9224
ok,"[[0,""editor"",0,2],[4,""editor"",1,1],[4,""smoother"",0,2]]","['DAMP', 'MASK', 'PRUNE']",results/checkpoints/cifar10_resnet18_seed42_best.pt,results/checkpoints/class2_bird_reference_best_dr.pt,2,42,cuda:0,0.5985454410552978,0.0021217165547940467,0.0823614940302447,0.9018,0.25898299708366396,1.0,0.0021217165547940467,0.703,1.3676956024169922,0.952,0.17213405316405825,5.582689340209961,245.65829632425942,0.5909120000000001,56.78018350014463,,DAMP|MASK|PRUNE,1 0 0 0 1 0 0 2 2 1 1 0 1 2 0 1 0 2 2 0 1 0 1 1 0 0 0 1 2 0,2,0.9018,-9.782561689805986,2.2222222222256782e-05,0.001265375988185406,0.703,-8.852719314575195,-0.0005555555555556424,-0.022935217022895832,0.9271
ok,"[[3,""smoother"",2,2]]",['CLIP'],results/checkpoints/cifar10_resnet18_seed42_best.pt,results/checkpoints/class2_bird_reference_best_dr.pt,2,42,cuda:0,0.6305970144271851,0.0024870621532201765,0.0753117503559887,0.9456,0.1501078696846962,0.9997333333333334,0.0024870621532201765,0.751,1.0545680847167969,0.947,0.19666284837987688,6.947326234436035,105.18126443905926,0.5893878,56.21904860017821,,CLIP,1 0 1 1 0 0 0 0 1 2 0 0 1 3 3 2 1 3 0 0 0 0 0 1 0 1 0 2 0 1,3,0.9456,-9.891436817204953,-0.0002444444444443805,0.0016307215866115357,0.751,-9.16584683227539,-0.005555555555555647,0.001593578192922801,0.9274
ok,"[[1,""editor"",0,1]]",['MASK'],results/checkpoints/cifar10_resnet18_seed42_best.pt,results/checkpoints/class2_bird_reference_best_dr.pt,2,42,cuda:0,0.6813158115386962,0.010021701345013248,0.055656369828896705,0.993,0.02057300501540303,0.9971333333333333,0.010021701345013248,0.912,0.33696728324890135,0.94,0.23452214913898045,8.559943263244628,2.143865821226067,0.5962843,56.27103109983727,,MASK,1 1 0 0 0 0 0 0 0 0 0 2 0 3 0 2 1 0 0 1 0 1 1 0 0 0 0 0 0 1,4,0.993,-10.020971681874245,-0.0028444444444444272,0.009165360778404607,0.912,-9.883447633743286,-0.012555555555555653,0.03945287895202637,0.9372
ok,"[[1,""editor"",0,1],[1,""smoother"",3,2]]","['MASK', 'QUANTIZE']",results/checkpoints/cifar10_resnet18_seed42_best.pt,results/checkpoints/class2_bird_reference_best_dr.pt,2,42,cuda:0,0.6811048023223877,0.010080837513506413,0.060726372622750754,0.9924,0.021783796194195747,0.997,0.010080837513506413,0.91,0.3382952060699463,0.9398888888888889,0.2346146287123362,8.562354028320312,2.2642084166113334,0.5962085,55.972354100085795,,MASK|QUANTIZE,1 1 0 0 0 0 0 0 0 0 0 2 0 3 0 2 1 0 0 1 0 1 1 0 0 2 0 0 0 1,5,0.9924,-10.019760890695453,-0.002977777777777746,0.009224496946897772,0.91,-9.882119710922241,-0.012666666666666715,0.03954535852538213,0.9369
ok,"[[5,""smoother"",0,1]]",['DAMP'],results/checkpoints/cifar10_resnet18_seed42_best.pt,results/checkpoints/class2_bird_reference_best_dr.pt,2,42,cuda:0,0.6883104177474976,0.001155208523074786,0.009706950443935242,1.0,0.0020426885791122915,1.0,0.001155208523074786,0.923,0.2822564010620117,0.9503333333333334,0.18710395820273293,8.399057279968261,7.970499865198487,0.6177944,56.037014700006694,,DAMP,1 1 0 0 0 1 2 0 0 0 0 2 0 3 0 4 1 0 0 0 0 1 1 0 0 0 0 0 0 1,6,1.0,-10.039501998310536,2.2222222222256782e-05,0.0002988679564661451,0.923,-9.938158515930175,-0.0022222222222222365,-0.007965311984221152,0.9476
ok,[],[],results/checkpoints/cifar10_resnet18_seed42_best.pt,results/checkpoints/class2_bird_reference_best_dr.pt,2,42,cuda:0,0.6894400379180908,0.001073127775390943,0.0,1.0,0.0013884639907628298,1.0,0.001073127775390943,0.926,0.2658334264755249,0.9503333333333334,0.19088662623034583,8.889956854248046,nan,0.6179992000000001,55.643394500017166,,,1 0 0 0 0 0 1 0 1 0 0 2 0 3 2 2 1 0 0 0 0 1 1 0 0 0 0 2 0 1,7,1.0,-10.040156222898887,2.2222222222256782e-05,0.00021678720878230207,0.926,-9.954581490516663,-0.0022222222222222365,-0.004182643956608251,0.9479
ok,[],[],results/checkpoints/cifar10_resnet18_seed42_best.pt,results/checkpoints/class2_bird_reference_best_dr.pt,2,42,cuda:0,0.6894400379180908,0.001073127775390943,0.0,1.0,0.0013884639907628298,1.0,0.001073127775390943,0.926,0.2658334264755249,0.9503333333333334,0.19088662623034583,8.889956854248046,nan,0.6179992000000001,55.534800899913535,,,1 1 0 0 0 1 0 2 1 2 0 0 1 2 0 2 1 2 0 0 0 1 1 0 0 0 0 0 1 0,8,1.0,-10.040156222898887,2.2222222222256782e-05,0.00021678720878230207,0.926,-9.954581490516663,-0.0022222222222222365,-0.004182643956608251,0.9479
ok,"[[4,""editor"",1,1],[5,""editor"",0,1]]","['MASK', 'PRUNE']",results/checkpoints/cifar10_resnet18_seed42_best.pt,results/checkpoints/class2_bird_reference_best_dr.pt,2,42,cuda:0,0.6802190238952637,0.0017422266950209936,0.0792955448465202,0.9998,0.007853468704223633,1.0,0.0017422266950209936,0.906,0.3326678695678711,0.9512222222222222,0.17317016553878783,6.866772579193115,9.662255495847084,0.6163542,55.14489600015804,,MASK|PRUNE,0 1 0 0 1 1 0 0 2 0 1 0 0 3 2 1 0 4 2 0 1 1 1 1 1 0 2 2 0 0,9,0.9998,-10.033691218185426,2.2222222222256782e-05,0.0008858861284123527,0.906,-9.887747047424316,-0.0013333333333334085,-0.021899104648166245,0.9467
